00:00:04.047 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.049 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.050 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.052 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.054 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.056 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.059 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.062 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.065 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.067 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.070 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.073 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 15
00:00:04.075 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.078 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.080 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.082 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.084 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.087 main.c:183:on_update                                          : on_update
00:00:04.090 main.c:184:on_update                                          : updating status to 'systemd-modules-load.service'
00:00:04.092 plugin.c:352:update_status                                    : update_status
00:00:04.098 ply-device-manager.c:535:on_udev_event                        : got add event for device /dev/fb0
00:00:04.100 ply-device-manager.c:469:verify_add_or_change                 : ignoring since we only handle subsystem graphics devices after timeout
00:00:04.103 ply-device-manager.c:535:on_udev_event                        : got add event for device /dev/dri/card0
00:00:04.106 main.c:167:on_session_output                                  : on_session_output
00:00:04.109 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.111 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.114 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.117 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.119 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.122 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.125 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.127 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.130 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.133 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.135 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.138 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.140 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.141 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.143 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.144 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.147 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.148 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.150 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.152 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 13
00:00:04.153 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.155 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.157 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.159 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.162 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.165 main.c:183:on_update                                          : on_update
00:00:04.168 main.c:184:on_update                                          : updating status to 'systemd-remount-fs.service'
00:00:04.170 plugin.c:352:update_status                                    : update_status
00:00:04.176 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.191 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.193 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.196 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.205 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.208 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.222 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.225 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.228 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.231 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.234 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.237 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.240 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.243 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.246 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.248 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.251 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.254 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.256 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.258 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 14
00:00:04.260 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.263 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.266 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.269 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.272 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.275 main.c:183:on_update                                          : on_update
00:00:04.277 main.c:184:on_update                                          : updating status to 'sys-fs-fuse-connections.mount'
00:00:04.280 plugin.c:352:update_status                                    : update_status
00:00:04.283 main.c:167:on_session_output                                  : on_session_output
00:00:04.285 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.287 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.288 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.290 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.292 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.294 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.295 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.297 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.299 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.300 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.302 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.304 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.305 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.307 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.309 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.311 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.312 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.314 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.316 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.318 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 15
00:00:04.319 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.321 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.323 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.325 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.326 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.328 main.c:183:on_update                                          : on_update
00:00:04.330 main.c:184:on_update                                          : updating status to 'sys-kernel-config.mount'
00:00:04.332 plugin.c:352:update_status                                    : update_status
00:00:04.334 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.335 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.337 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.339 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.340 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.342 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.344 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.346 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.347 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.349 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.351 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.352 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.354 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.356 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.358 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.359 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.361 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.363 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.364 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.366 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 13
00:00:04.368 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.369 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.371 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.373 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.375 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.376 main.c:183:on_update                                          : on_update
00:00:04.378 main.c:184:on_update                                          : updating status to 'systemd-random-seed.service'
00:00:04.380 plugin.c:352:update_status                                    : update_status
00:00:04.381 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.383 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.385 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.386 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.388 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.390 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.392 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.393 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.395 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.397 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.398 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.400 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.401 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.403 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.405 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.406 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.408 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.410 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.411 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.413 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 14
00:00:04.415 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.416 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.418 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.420 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.422 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.423 main.c:183:on_update                                          : on_update
00:00:04.425 main.c:184:on_update                                          : updating status to 'systemd-sysctl.service'
00:00:04.427 plugin.c:352:update_status                                    : update_status
00:00:04.428 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.430 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.432 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.434 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.435 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.437 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.439 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.440 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.442 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.444 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.445 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.447 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.449 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.450 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.452 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.453 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.455 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.457 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.458 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.460 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 15
00:00:04.462 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.464 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.465 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.467 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.469 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.471 main.c:183:on_update                                          : on_update
00:00:04.472 main.c:184:on_update                                          : updating status to 'systemd-tmpfiles-setup-dev.service'
00:00:04.474 plugin.c:352:update_status                                    : update_status
00:00:04.476 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.477 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.479 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.481 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.483 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.485 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.486 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.488 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.490 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.491 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.493 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.495 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.496 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.498 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.500 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.501 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.503 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.505 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.506 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.508 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 13
00:00:04.510 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.512 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.514 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.515 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.517 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.519 main.c:183:on_update                                          : on_update
00:00:04.520 main.c:184:on_update                                          : updating status to 'systemd-udev-trigger.service'
00:00:04.522 plugin.c:352:update_status                                    : update_status
00:00:04.524 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.525 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.527 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.529 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.530 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.532 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.534 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.535 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.537 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.538 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.540 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.542 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.543 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.545 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.546 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.548 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.550 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.551 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.553 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.554 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 14
00:00:04.556 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.558 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.559 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.561 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.563 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.564 main.c:183:on_update                                          : on_update
00:00:04.566 main.c:184:on_update                                          : updating status to 'systemd-journal-flush.service'
00:00:04.568 plugin.c:352:update_status                                    : update_status
00:00:04.569 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.571 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.573 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.574 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.576 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.578 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.579 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.581 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.583 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.584 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.586 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.587 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.589 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.591 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:04.592 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:04.594 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:04.595 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:04.597 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:04.599 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:04.600 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 15
00:00:04.602 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:04.604 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:04.605 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:04.607 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:04.609 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:04.611 main.c:183:on_update                                          : on_update
00:00:04.612 main.c:184:on_update                                          : updating status to 'systemd-udevd.service'
00:00:04.614 plugin.c:352:update_status                                    : update_status
00:00:04.616 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:04.617 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:04.619 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:04.621 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:04.622 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:04.624 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:04.626 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.627 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:04.629 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:04.631 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:04.632 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:04.634 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:04.636 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:04.637 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
